Date,Time,Open,High,Low,Close,Volume,Openint
2026-05-08,11:33:00,77434.12,77434.12,77309.18,77315.65
2026-05-08,11:36:00,77314.1,77330.74,77288.1,77330.74
2026-05-08,11:39:00,77330.74,77336.12,77301.43,77323.36
2026-05-08,11:42:00,77326.75,77354.6,77317.38,77344.61
2026-05-08,11:45:00,77341.18,77342.32,77297.38,77334.6
2026-05-08,11:48:00,77338.99,77338.99,77328.16,77332.1
2026-05-08,11:51:00,77332.1,77332.28,77329.5,77330.32
2026-05-08,11:54:00,77330.32,77330.32,77323.08,77323.99
2026-05-08,11:57:00,77323.99,77324.51,77323.76,77323.76
2026-05-11,05:42:00,76638.09,76638.09,76638.09,76638.09
2026-05-11,05:48:00,76424.1,76560.71,76424.1,76453.26
2026-05-11,05:51:00,76452.92,76454.55,76367.91,76405.34
2026-05-11,05:54:00,76391.87,76414.87,76368.26,76406.42
2026-05-11,05:57:00,76412.88,76493.98,76408.76,76430.38
2026-05-11,06:00:00,76435.95,76535.31,76435.95,76535.31
2026-05-11,06:03:00,76528.9,76556.1,76510.82,76510.82
2026-05-11,06:06:00,76516.51,76516.51,76408.88,76415.36
2026-05-11,06:09:00,76413.21,76415.9,76328.98,76328.98
2026-05-11,06:12:00,76326.07,76342.49,76258.63,76307.92
2026-05-11,06:15:00,76314.74,76356.32,76239.79,76244.46
2026-05-11,06:18:00,76243.88,76306.37,76243.87,76305.9
2026-05-11,06:21:00,76312.08,76321.4,76272.75,76290.35
2026-05-11,06:24:00,76292.99,76296.39,76262.15,76287.73
2026-05-11,06:27:00,76291.57,76347.98,76261.55,76264.69
2026-05-11,06:30:00,76263.55,76297.72,76246.26,76257.73
2026-05-11,06:33:00,76260.61,76304.04,76260.61,76298.66
2026-05-11,06:36:00,76292.57,76322.77,76292.57,76317.16
2026-05-11,06:39:00,76315.36,76333.73,76298.15,76316.26
2026-05-11,06:42:00,76327.21,76352.49,76311.68,76331.46
2026-05-11,06:45:00,76317.25,76336.41,76299.24,76314.1
2026-05-11,06:48:00,76317.51,76320.52,76254.06,76254.06
2026-05-11,06:51:00,76257.27,76258.28,76168.4,76184.12
2026-05-11,06:54:00,76185.06,76262.07,76182.61,76239.85
2026-05-11,06:57:00,76236.44,76262.09,76230.77,76258.92
2026-05-11,07:00:00,76257.37,76264.63,76227.52,76239.27
2026-05-11,07:03:00,76238.88,76254.32,76215.77,76232.94
2026-05-11,07:06:00,76231.04,76268.2,76223.48,76261.31
2026-05-11,07:09:00,76264.39,76264.39,76210.5,76210.5
2026-05-11,07:12:00,76215.03,76244.5,76185.06,76243.33
2026-05-11,07:15:00,76239.65,76239.65,76205.79,76232.87
2026-05-11,07:18:00,76229.67,76241.04,76202.03,76227.29
2026-05-11,07:21:00,76224.69,76243.19,76199.87,76237.73
2026-05-11,07:24:00,76238.15,76286.99,76233.04,76286.99
2026-05-11,07:27:00,76281.85,76327.94,76281.85,76304.01
2026-05-11,07:30:00,76301.32,76321.29,76301.19,76312.1
2026-05-11,07:33:00,76300.14,76324.12,76296.5,76296.5
2026-05-11,07:36:00,76291.2,76341.92,76281.68,76332.76
2026-05-11,07:39:00,76332.76,76368.42,76326.74,76337.37
2026-05-11,07:42:00,76333.12,76398.45,76333.12,76398.45
2026-05-11,07:45:00,76403.84,76414.08,76386.61,76398.06
2026-05-11,07:48:00,76396.82,76419.17,76393.87,76407.36
2026-05-11,07:51:00,76406.79,76466.08,76385.37,76465.96
2026-05-11,07:54:00,76467.91,76485.66,76447.91,76469.62
2026-05-11,07:57:00,76462.71,76468.02,76421.72,76422.88
2026-05-11,08:00:00,76414.97,76439.05,76388.6,76437.83
2026-05-11,08:03:00,76433.04,76433.04,76368.15,76412.91
2026-05-11,08:06:00,76400.52,76433.69,76386.82,76428.52
2026-05-11,08:09:00,76437.34,76437.59,76396.63,76396.63
2026-05-11,08:12:00,76398.79,76498.21,76398.79,76498.08
2026-05-11,08:15:00,76497.2,76508.77,76491.35,76500.66
2026-05-11,08:18:00,76499.13,76526.84,76432.89,76433.12
2026-05-11,08:21:00,76433.81,76438.65,76400.93,76419.17
2026-05-11,08:24:00,76421.12,76461.35,76415.28,76454.9
2026-05-11,08:27:00,76452.76,76465.14,76430.84,76437.63
2026-05-11,08:30:00,76432.14,76436.69,76416.01,76431.93
2026-05-11,08:33:00,76433.34,76444.13,76420.36,76434.4
2026-05-11,08:36:00,76435.3,76448.24,76407.37,76433.72
2026-05-11,08:39:00,76433.02,76459.08,76422.92,76453.33
2026-05-11,08:42:00,76454.9,76474.25,76441.74,76443.56
2026-05-11,08:45:00,76435.35,76443.49,76422.72,76434.51
2026-05-11,08:48:00,76436.24,76453.19,76412.32,76418.11
2026-05-11,08:51:00,76417.67,76450.52,76417.67,76427.08
2026-05-11,08:54:00,76426.92,76452.68,76418.81,76452.68
2026-05-11,08:57:00,76455.12,76464.78,76445.39,76446.17
2026-05-11,09:00:00,76444.46,76445.22,76411.83,76418.51
2026-05-11,09:03:00,76417.4,76418.82,76356.4,76360.01
2026-05-11,09:06:00,76356.59,76406.96,76356.15,76398.07
2026-05-11,09:09:00,76392.16,76417.2,76334.47,76334.47
2026-05-11,09:12:00,76333.15,76396.28,76327.62,76388.33
2026-05-11,09:15:00,76388.53,76488.17,76387.04,76481.35
2026-05-11,09:18:00,76480.6,76485.47,76445.07,76445.07
2026-05-11,09:21:00,76441.33,76460.62,76436.99,76453.76
2026-05-11,09:24:00,76454.41,76478.54,76448.05,76450.24
2026-05-11,09:27:00,76446.59,76463.42,76417.53,76463.05
2026-05-11,09:30:00,76462.12,76482.19,76460.68,76467.27
2026-05-11,09:33:00,76467.87,76471.21,76404.46,76409.68
2026-05-11,09:36:00,76417.03,76428.11,76353.53,76353.53
2026-05-11,09:39:00,76354.7,76411.28,76337.71,76402.47
2026-05-11,09:42:00,76403.15,76465.6,76403.15,76431.14
2026-05-11,09:45:00,76431.96,76472.54,76428.32,76470.04
2026-05-11,09:48:00,76479.86,76482.3,76445.6,76449.65
2026-05-11,09:51:00,76450.39,76461.78,76436.61,76458.71
2026-05-11,09:54:00,76454.07,76481.86,76452.42,76468.48
2026-05-11,09:57:00,76467.97,76495.37,76465.43,76486.06
2026-05-11,10:00:00,76488.17,76488.17,76466.09,76475.58
2026-05-11,10:03:00,76477.59,76493.77,76467.68,76484.79
2026-05-11,10:06:00,76487.86,76550.95,76469.77,76548.3
2026-05-11,10:09:00,76550.07,76583.86,76513.2,76517.8
2026-05-11,10:12:00,76529.98,76532.04,76477.95,76519.63
2026-05-11,10:15:00,76519.11,76552.94,76518.19,76547.91
2026-05-11,10:18:00,76545.79,76593.42,76545.79,76580.43
2026-05-11,10:21:00,76582.74,76594.09,76566.9,76576.93
2026-05-11,10:24:00,76577.24,76592.59,76563.27,76592.59
2026-05-11,10:27:00,76593.47,76632.25,76590.61,76594.51
2026-05-11,10:30:00,76597.66,76603.04,76533.41,76533.41
2026-05-11,10:33:00,76529.89,76543.73,76508.44,76520.74
2026-05-11,10:36:00,76523.37,76547.01,76516.04,76547.01
2026-05-11,10:39:00,76545.74,76558.49,76520.86,76533.33
2026-05-11,10:42:00,76529.13,76542.6,76503.48,76503.48
2026-05-11,10:45:00,76501.08,76508.25,76460.94,76461.79
2026-05-11,10:48:00,76469.17,76489.25,76425.66,76447.23
2026-05-11,10:51:00,76445.14,76482.01,76444.31,76459.32
2026-05-11,10:54:00,76460.02,76466.42,76445.31,76452.89
2026-05-11,10:57:00,76447.99,76460.21,76419.63,76437.67
2026-05-11,11:00:00,76435.66,76442.16,76384.37,76428.44
2026-05-11,11:03:00,76416.99,76416.99,76399.57,76407.1
2026-05-11,11:06:00,76405.19,76478.86,76403.54,76453.62
2026-05-11,11:09:00,76457.43,76463.53,76374.9,76387.37
2026-05-11,11:12:00,76386.3,76394.04,76369.35,76387.79
2026-05-11,11:15:00,76388.93,76399.25,76329.54,76355.99
2026-05-11,11:18:00,76356.39,76383.23,76331.5,76338.59
2026-05-11,11:21:00,76332.49,76344.24,76253.91,76342.06
2026-05-11,11:24:00,76342.06,76350.4,76276.89,76286.7
2026-05-11,11:27:00,76290.36,76304.06,76267.56,76269.72
2026-05-11,11:30:00,76272.97,76272.97,76229.18,76231.64
2026-05-11,11:33:00,76232.99,76232.99,76114.52,76117.78
2026-05-11,11:36:00,76113.59,76113.59,76037.73,76042.98
2026-05-11,11:39:00,76039.36,76040.12,76004.83,76013.27
2026-05-11,11:42:00,76014.37,76034.36,75962.88,75974.55
2026-05-11,11:45:00,75967.17,76004.12,75966.45,75977.27
2026-05-11,11:48:00,76046.78,76046.78,76044.59,76044.59
2026-05-12,05:42:00,75688.39,75688.39,75688.39,75688.39
2026-05-12,05:48:00,75701.31,75725.68,75548.28,75592.18
2026-05-12,05:51:00,75614.93,75685.23,75568.73,75630.08
2026-05-12,05:54:00,75636.21,75636.21,75545.64,75546.81
2026-05-12,05:57:00,75538.16,75538.16,75387.77,75387.86
2026-05-12,06:00:00,75390.1,75393.19,75333.4,75349.29
2026-05-12,06:03:00,75344.72,75357.46,75300.72,75303.69
2026-05-12,06:06:00,75299.6,75329.01,75279.63,75324.12
2026-05-12,06:09:00,75326.61,75377.25,75326.61,75373.29
2026-05-12,06:12:00,75369.68,75369.68,75307.29,75353.79
2026-05-12,06:15:00,75351.72,75403.84,75328.43,75353.3
2026-05-12,06:18:00,75348.17,75368.1,75335.43,75335.43
2026-05-12,06:21:00,75326.26,75361.94,75323.91,75332.6
2026-05-12,06:24:00,75327.42,75362.04,75326.06,75359.78
2026-05-12,06:27:00,75360.15,75398.53,75342.72,75346.02
2026-05-12,06:30:00,75342.7,75351.62,75301.85,75305.94
2026-05-12,06:33:00,75306,75319.9,75292.2,75297.23
2026-05-12,06:36:00,75305.3,75332.62,75262.31,75270.96
2026-05-12,06:39:00,75279.33,75345.46,75274.25,75330.8
2026-05-12,06:42:00,75330.42,75363.69,75312.51,75360.33
2026-05-12,06:45:00,75368.61,75394.36,75351.16,75393.27
2026-05-12,06:48:00,75390.54,75435.39,75370.39,75435.39
2026-05-12,06:51:00,75436.34,75460.25,75417.03,75460.12
2026-05-12,06:54:00,75459.79,75470.46,75336.64,75338.01
2026-05-12,06:57:00,75337.83,75346.56,75291.98,75308.41
2026-05-12,07:00:00,75300.55,75304.6,75230.13,75258.91
2026-05-12,07:03:00,75254.76,75271.67,75236.87,75259.17
2026-05-12,07:06:00,75254.35,75261.32,75231.82,75251.65
2026-05-12,07:09:00,75253.42,75275.42,75206.88,75207.86
2026-05-12,07:12:00,75214.16,75254.38,75214.16,75245.63
2026-05-12,07:15:00,75248.25,75314.73,75247.48,75288.66
2026-05-12,07:18:00,75290.49,75297.58,75206,75231.9
2026-05-12,07:21:00,75231.99,75235.63,75194.68,75218.77
2026-05-12,07:24:00,75208.44,75219.61,75200.35,75205.1
2026-05-12,07:27:00,75207.19,75243.1,75197.56,75229.52
2026-05-12,07:30:00,75222.44,75250.44,75216.64,75239.21
2026-05-12,07:33:00,75234.31,75234.31,75157.12,75163.45
2026-05-12,07:36:00,75161.69,75170.91,75143.13,75169.01
2026-05-12,07:39:00,75167.33,75176.06,75128.73,75158.75
2026-05-12,07:42:00,75163.58,75172.19,75155.3,75156.67
2026-05-12,07:45:00,75165.32,75178.18,75157.66,75161.4
2026-05-12,07:48:00,75163.22,75187.3,75163.22,75187.3
2026-05-12,07:51:00,75233.83,75243.7,75224.43,75243.7
2026-05-12,07:54:00,75243.89,75254.81,75191.57,75213.6
2026-05-12,07:57:00,75211.9,75228.79,75187.95,75208.66
2026-05-12,08:00:00,75201.42,75223.44,75175.41,75182.11
2026-05-12,08:03:00,75177.18,75177.18,75149.86,75157.26
2026-05-12,08:06:00,75151.54,75212.69,75150.6,75182.22
2026-05-12,08:09:00,75182.31,75202.34,75161.84,75179.2
2026-05-12,08:12:00,75183.05,75249.03,75180.4,75230.14
2026-05-12,08:15:00,75231.41,75240.44,75220.71,75228.73
2026-05-12,08:18:00,75231.81,75231.96,75201.14,75210.42
2026-05-12,08:21:00,75198.19,75212.98,75180.33,75183.94
2026-05-12,08:24:00,75183.93,75225.63,75183.36,75218.51
2026-05-12,08:27:00,75218.25,75253.96,75213.25,75245.63
2026-05-12,08:30:00,75250.14,75253.13,75219.6,75219.6
2026-05-12,08:33:00,75215.62,75226.3,75184.06,75188.56
2026-05-12,08:36:00,75191.04,75191.04,75157.61,75178.12
2026-05-12,08:39:00,75171.52,75182.2,75110.39,75116.07
2026-05-12,08:42:00,75116.54,75116.54,75073.51,75102.51
2026-05-12,08:45:00,75105.38,75107.49,75074.53,75093.28
2026-05-12,08:48:00,75086.19,75153.23,75072.14,75131.55
2026-05-12,08:51:00,75131.76,75134.13,75111.73,75118.01
2026-05-12,08:54:00,75119.3,75141.69,75099.69,75102.75
2026-05-12,08:57:00,75098.58,75113.96,75086.35,75086.35
2026-05-12,09:00:00,75085.61,75102.1,75085.47,75093.74
2026-05-12,09:03:00,75096.47,75096.47,74987.72,75007.09
2026-05-12,09:06:00,75007.02,75008.6,74964.36,74964.36
2026-05-12,09:09:00,74963.39,75001.69,74945.95,75001.69
2026-05-12,09:12:00,75002.49,75002.49,74960.07,74983.71
2026-05-12,09:15:00,74988.9,75008.96,74974.32,74994.59
2026-05-12,09:18:00,74992.67,75033.92,74976.53,74976.83
2026-05-12,09:21:00,74972.1,74999.2,74960.24,74986.86
2026-05-12,09:24:00,74987.3,75021.98,74979.47,74998
2026-05-12,09:27:00,74997.35,75006.85,74960.67,74970.77
2026-05-12,09:30:00,74977.71,74996.38,74965.34,74983.01
2026-05-12,09:33:00,74985.52,75008.09,74977.13,75004.82
2026-05-12,09:36:00,75003.92,75030.39,75003.83,75027.5
2026-05-12,09:39:00,75022.91,75024.69,74990.3,74990.3
2026-05-12,09:42:00,74991.66,74991.66,74963.06,74968.66
2026-05-12,09:45:00,74955.95,75040.75,74949.11,75040.75
2026-05-12,09:48:00,75041.32,75097.95,75038.39,75097.95
2026-05-12,09:51:00,75097.8,75135.1,75049.97,75061.09
2026-05-12,09:54:00,75061.05,75064.77,75019.46,75021.55
2026-05-12,09:57:00,75023.73,75026.02,74998.38,75023.1
2026-05-12,10:00:00,75015.75,75034.93,74996.84,74996.84
2026-05-12,10:03:00,75011.41,75053.82,75009.58,75053.82
2026-05-12,10:06:00,75056.42,75068.86,74997.75,75018.26
2026-05-12,10:09:00,75014.02,75015.16,74961.2,74967.99
2026-05-12,10:12:00,74964.31,74978.96,74934.56,74948.31
2026-05-12,10:15:00,74947.13,74947.13,74917.2,74938.29
2026-05-12,10:18:00,74945.33,74951.47,74896.49,74922.23
2026-05-12,10:21:00,74929.87,74976.34,74929.87,74976.34
2026-05-12,10:24:00,74977.44,75023.05,74940.9,74942.25
2026-05-12,10:27:00,74949.15,74951.98,74898.29,74905.35
2026-05-12,10:30:00,74911.6,74913.31,74888.2,74893.64
2026-05-12,10:33:00,74893.18,74895.17,74850.68,74884.6
2026-05-12,10:36:00,74886.46,74903.24,74855.04,74862.02
2026-05-12,10:39:00,74862.26,74877.98,74813.77,74814
2026-05-12,10:42:00,74819,74819,74775.42,74786.28
2026-05-12,10:45:00,74788.28,74792.65,74759.76,74788.93
2026-05-12,10:48:00,74786.35,74838.72,74775.78,74829.91
2026-05-12,10:51:00,74828.95,74834.49,74792.29,74808.33
2026-05-12,10:54:00,74809.24,74830.44,74777.2,74827.46
2026-05-12,10:57:00,74824.27,74896.92,74802.7,74810.11
2026-05-12,11:00:00,74819.28,74834.82,74806.19,74822.74
2026-05-12,11:03:00,74826.63,74829.21,74800.09,74800.09
2026-05-12,11:06:00,74799.77,74799.77,74730.12,74773.96
2026-05-12,11:09:00,74774.76,74816.81,74767.53,74815.49
2026-05-12,11:12:00,74820.64,74832.59,74789.03,74820.93
2026-05-12,11:15:00,74822.6,74828.32,74800.4,74816.8
2026-05-12,11:18:00,74815.46,74823.01,74793.36,74804.62
2026-05-12,11:21:00,74804.99,74845.73,74796.24,74796.24
2026-05-12,11:24:00,74797.16,74803.77,74730.11,74730.11
2026-05-12,11:27:00,74731.13,74731.13,74665.84,74691.74
2026-05-12,11:30:00,74692.16,74699.34,74650.99,74676.1
2026-05-12,11:33:00,74670.6,74676.39,74516.99,74516.99
2026-05-12,11:36:00,74516.85,74589.26,74506.79,74566.98
2026-05-12,11:39:00,74579.85,74587.75,74476.51,74488.7
2026-05-12,11:42:00,74487.99,74532.78,74476.73,74498.89
2026-05-12,11:45:00,74488.46,74491.91,74454.38,74467.14
2026-05-12,11:48:00,74527.06,74527.06,74524.54,74525.3
2026-05-14,05:42:00,74947.12,74947.12,74947.12,74947.12
2026-05-14,05:48:00,75039.08,75039.08,74864.59,75014.94
2026-05-14,05:51:00,75021.93,75054.09,74954.26,74971.21
2026-05-14,05:54:00,74981.91,75071.29,74961.97,75012.29
2026-05-14,05:57:00,75016.61,75071.22,74984.24,75043.53
2026-05-14,06:00:00,75041.81,75079.07,75024.28,75051.73
2026-05-14,06:03:00,75057.42,75075.71,75022.69,75049.74
2026-05-14,06:06:00,75048.06,75059.28,74986.69,75000.86
2026-05-14,06:09:00,74999.84,75009.85,74912.47,74918.72
2026-05-14,06:12:00,74917.59,74917.59,74823.84,74829.61
2026-05-14,06:15:00,74829,74829,74771.19,74783.58
2026-05-14,06:18:00,74780.15,74897.02,74776.61,74841.74
2026-05-14,06:21:00,74843.24,74846.17,74754.31,74760.51
2026-05-14,06:24:00,74759.32,74821.63,74735.34,74735.34
2026-05-14,06:27:00,74735.47,74751.86,74690.56,74699.73
2026-05-14,06:30:00,74681.49,74708.6,74652.57,74692.58
2026-05-14,06:33:00,74700.52,74780.11,74680.31,74780.11
2026-05-14,06:36:00,74778.91,74795.31,74756.32,74763.96
2026-05-14,06:39:00,74760.33,74761.8,74686.33,74686.33
2026-05-14,06:42:00,74685.02,74756.3,74679.76,74740.2
2026-05-14,06:45:00,74759.71,74783.63,74748.65,74779.79
2026-05-14,06:48:00,74782.93,74802.7,74745.17,74800.34
2026-05-14,06:51:00,74799.68,74843.49,74765.85,74777.16
2026-05-14,06:54:00,74769.03,74769.03,74697.78,74727.65
2026-05-14,06:57:00,74729.67,74795.97,74729.67,74795.97
2026-05-14,07:00:00,74796.91,74837.41,74781.98,74816.38
2026-05-14,07:03:00,74803.04,74823.24,74802.92,74816.65
2026-05-14,07:06:00,74812.85,74892.84,74791.23,74884.15
2026-05-14,07:09:00,74887.74,74925.36,74861.63,74874.37
2026-05-14,07:12:00,74879.34,74902.02,74849.1,74851.96
2026-05-14,07:15:00,74847.72,74874.21,74767.92,74779.35
2026-05-14,07:18:00,74760.03,74760.03,74645.08,74648.13
2026-05-14,07:21:00,74649.16,74649.16,74526.85,74611.51
2026-05-14,07:24:00,74608.4,74669.36,74608.4,74666.51
2026-05-14,07:27:00,74659.47,74686.58,74594.17,74601.32
2026-05-14,07:30:00,74605.44,74605.44,74533.53,74533.53
2026-05-14,07:33:00,74532.7,74569.42,74532.7,74555.49
2026-05-14,07:36:00,74556.08,74586.13,74546.69,74567.69
2026-05-14,07:39:00,74572.92,74589.84,74541.65,74552.77
2026-05-14,07:42:00,74544.09,74618.13,74543.75,74618.13
2026-05-14,07:45:00,74621.04,74632.42,74596.44,74626.99
2026-05-14,07:48:00,74629.67,74712,74629.67,74710.29
2026-05-14,07:51:00,74730.69,74798.75,74723.72,74798.75
2026-05-14,07:54:00,74796.15,74900.93,74796.15,74894.28
2026-05-14,07:57:00,74904.27,74952.36,74814.43,74827.92
2026-05-14,08:00:00,74830.98,75059.76,74830.98,75006.72
2026-05-14,08:03:00,75013.24,75094.91,75013.24,75094.91
2026-05-14,08:06:00,75090.2,75194.51,75086.73,75182.57
2026-05-14,08:09:00,75201.92,75211.11,75132.08,75168.82
2026-05-14,08:12:00,75178.82,75307.68,75178.82,75307.11
2026-05-14,08:15:00,75311.39,75388.23,75295.76,75388.23
2026-05-14,08:18:00,75396.63,75427.23,75295.88,75363.56
2026-05-14,08:21:00,75364.33,75418.25,75355.78,75402.48
2026-05-14,08:24:00,75423.9,75484.74,75400.5,75412.56
2026-05-14,08:27:00,75406.93,75427.29,75370.04,75427.29
2026-05-14,08:30:00,75411.05,75431.17,75399.95,75415.63
2026-05-14,08:33:00,75411.03,75421.3,75319.51,75341.82
2026-05-14,08:36:00,75341.07,75358.84,75299.19,75317.57
2026-05-14,08:39:00,75324.19,75368.13,75295.8,75368.13
2026-05-14,08:42:00,75357.92,75364.05,75253.76,75333.24
2026-05-14,08:45:00,75313.56,75365.97,75275.83,75365.97
2026-05-14,08:48:00,75375.05,75480.66,75373.93,75480.66
2026-05-14,08:51:00,75491.32,75494.84,75404.78,75438.77
2026-05-14,08:54:00,75434.7,75444.8,75398.62,75439.21
2026-05-14,08:57:00,75438.9,75458.71,75427.69,75448.67
2026-05-14,09:00:00,75449.79,75491.28,75445.66,75469.98
2026-05-14,09:03:00,75452.45,75468.89,75401.7,75433.68
2026-05-14,09:06:00,75436.73,75441.6,75397.61,75398.86
2026-05-14,09:09:00,75413.64,75429.78,75380.2,75395.1
2026-05-14,09:12:00,75381.61,75404.04,75362.98,75364.06
2026-05-14,09:15:00,75366.43,75459.24,75363.95,75457.7
2026-05-14,09:18:00,75464.92,75480.77,75414.5,75456.7
2026-05-14,09:21:00,75457.29,75486.62,75437.4,75437.4
2026-05-14,09:24:00,75443.94,75458.49,75365.18,75378.95
2026-05-14,09:27:00,75380.73,75415.94,75379.44,75380.45
2026-05-14,09:30:00,75377.49,75436.54,75377.49,75409.17
2026-05-14,09:33:00,75410.52,75491.33,75410.52,75491.33
2026-05-14,09:36:00,75497,75596.34,75492.91,75591.69
2026-05-14,09:39:00,75584.05,75588.43,75525.86,75526.94
2026-05-14,09:42:00,75521.68,75535.15,75437.91,75437.91
2026-05-14,09:45:00,75443.51,75516.83,75439.79,75505.81
2026-05-14,09:48:00,75505.3,75561.64,75489.78,75555.23
2026-05-14,09:51:00,75536.49,75536.49,75479.13,75507.14
2026-05-14,09:54:00,75509.87,75542.27,75501.08,75530.48
2026-05-14,09:57:00,75517.22,75547.75,75502.13,75546.54
2026-05-14,10:00:00,75541.96,75550.96,75504.66,75511.46
2026-05-14,10:03:00,75508.88,75560.44,75486.66,75555.31
2026-05-14,10:06:00,75558.54,75594.88,75552.57,75591.08
2026-05-14,10:09:00,75593.49,75651.4,75593.36,75645.61
2026-05-14,10:12:00,75637.83,75640.28,75578.86,75600.59
2026-05-14,10:15:00,75598.74,75616.03,75579.57,75607.28
2026-05-14,10:18:00,75618.76,75637.39,75577.26,75580.71
2026-05-14,10:21:00,75584.2,75586.68,75529.76,75571.86
2026-05-14,10:24:00,75581.95,75601.93,75501.12,75519.68
2026-05-14,10:27:00,75522.71,75616.86,75522.71,75600.93
2026-05-14,10:30:00,75594.45,75625.3,75591.57,75607.81
2026-05-14,10:33:00,75607.66,75626.31,75569.04,75589.25
2026-05-14,10:36:00,75588.94,75622.05,75573.4,75620.48
2026-05-14,10:39:00,75621.61,75670.05,75569.85,75627.84
2026-05-14,10:42:00,75632.43,75646.28,75576.75,75637.71
2026-05-14,10:45:00,75618.63,75618.63,75569.36,75579.34
2026-05-14,10:48:00,75582.04,75614.97,75581.37,75594.56
2026-05-14,10:51:00,75597.61,75609.92,75501.4,75548.63
2026-05-14,10:54:00,75555.24,75580.27,75543.12,75575.97
2026-05-14,10:57:00,75573.11,75604.21,75566.74,75596.12
2026-05-14,11:00:00,75601.81,75616.21,75587.16,75615.94
2026-05-14,11:03:00,75618.99,75640.21,75574.57,75611.63
2026-05-14,11:06:00,75620.7,75666.91,75605.11,75625.69
2026-05-14,11:09:00,75622.72,75622.72,75514.67,75580.85
2026-05-14,11:12:00,75582.1,75582.1,75514.42,75530.3
2026-05-14,11:15:00,75530.75,75546.34,75514.43,75518.47
2026-05-14,11:18:00,75520.87,75522.36,75394.58,75461.18
2026-05-14,11:21:00,75458.5,75499.57,75415.68,75473.92
2026-05-14,11:24:00,75420.27,75501.13,75402.58,75481.77
2026-05-14,11:27:00,75478.1,75478.64,75438.45,75442.8
2026-05-14,11:30:00,75445.69,75506.52,75403.59,75460.05
2026-05-14,11:33:00,75460.93,75496.74,75380.96,75445.48
2026-05-14,11:36:00,75440.16,75484.3,75375.17,75406.48
2026-05-14,11:39:00,75410.39,75411.62,75325.13,75406.31
2026-05-14,11:42:00,75405.21,75413.48,75331.15,75390.81
